baseinfo#46,research1#研究报告,research#光伏玻璃业务亏损，上半年业绩低于预期
baseinfo#46,research1#研究报告,research#安防玻璃业务稳定增长，新项目投产导致费用率提高
baseinfo#46,research1#研究报告,research#安放玻璃保持稳定增长，光伏玻璃拖累公司业绩
baseinfo#46,research1#研究报告,research#光伏项目拖累公司业
baseinfo#46,research1#研究报告,research#产业及金融资本联手，金刚浴火重生
baseinfo#46,research1#研究报告,research#“防火新政”预计将出台，助推公司未来高成长
baseinfo#46,research1#研究报告,research#防火玻璃前景光明，延伸产业链丰厚利润
baseinfo#46,research1#研究报告,research#并购植入互联网基因，谋篇智慧城市
baseinfo#46,research1#研究报告,research#募投项目既未增收也未增利，调低预测和评级
baseinfo#46,research1#研究报告,research#一季度同比持平，期待“防火新政”
baseinfo#46,research1#研究报告,research#安防玻璃主要集中在公建受地产调控小
baseinfo#46,research1#研究报告,research#外延介入CDN，募投启动VR概念
baseinfo#46,research1#研究报告,research#稳守安防，发展光伏
baseinfo#401,research1#研究报告,research#扩张与整合步伐持续推进，未来业绩有望持续释放，维持买...
baseinfo#401,research1#研究报告,research#营业外收入贡献突出，外延式扩张进展顺利
baseinfo#401,research1#研究报告,research#三季度亏损源于计提大量坏账损失
baseinfo#401,research1#研究报告,research#利润下降源于少数股东损益增加
baseinfo#401,research1#研究报告,research#订单收入快速增长，盈利提升尚需时日
baseinfo#401,research1#研究报告,research#三季报低于预期，资产整合聚焦主业
baseinfo#401,research1#研究报告,research#业绩快速增长，完善业务布局
baseinfo#401,research1#研究报告,research#订单快速增长，新业务业绩释放尚需时日
baseinfo#401,research1#研究报告,research#中报业绩低预期，期待下半年逐步扭亏
baseinfo#401,research1#研究报告,research#成立合资公司，与ABB合作稳步推进
baseinfo#401,research1#研究报告,research#经营状况有望持续好转
baseinfo#401,research1#研究报告,research#政府补助减少影响本期利润
baseinfo#401,research1#研究报告,research#整合步伐加快，公司将迎来收获期
baseinfo#401,research1#研究报告,research#外延扩张致使费用率上升，净利润增长由营业外收入贡献
baseinfo#401,research1#研究报告,research#BT又下一城，利好竞争力提升
baseinfo#401,research1#研究报告,research#期间费用率和少数股东损益对业绩影响严重
